president,subgroup,approve,disapprove,timestamp
Joe Biden,Voters,42.621303,51.616978,2021/12/1 13:15
Joe Biden,Adults,43.032374,50.472225,2021/12/1 13:15
Joe Biden,All polls,42.349388,51.489896,2021/12/1 13:15
Joe Biden,Voters,43.050444,51.124214,2021/11/30 20:29
Joe Biden,Adults,43.1669,50.758877,2021/11/30 20:29
Joe Biden,All polls,42.869872,51.284809,2021/11/30 20:29
Joe Biden,Voters,42.928325,51.233428,2021/11/29 20:51
Joe Biden,Adults,43.08552,50.787681,2021/11/29 20:51
Joe Biden,All polls,42.725346,51.361603,2021/11/29 20:51
Joe Biden,Voters,43.132362,51.715663,2021/11/29 9:18
Joe Biden,Adults,42.993773,50.725729,2021/11/29 9:17
Joe Biden,All polls,42.865003,51.806104,2021/11/29 9:17
Joe Biden,Voters,43.132362,51.715663,2021/11/29 9:18
Joe Biden,Adults,42.993773,50.725729,2021/11/29 9:17
Joe Biden,All polls,42.865003,51.806104,2021/11/29 9:17
Joe Biden,Voters,43.132362,51.715663,2021/11/29 9:18
Joe Biden,Adults,42.993773,50.725729,2021/11/29 9:17
Joe Biden,All polls,42.865003,51.806104,2021/11/29 9:17
Joe Biden,Voters,43.132362,51.715663,2021/11/29 9:18
Joe Biden,Adults,42.993773,50.725729,2021/11/29 9:18
Joe Biden,All polls,42.865003,51.806104,2021/11/29 9:17
Joe Biden,Voters,43.132362,51.715663,2021/11/24 11:41
Joe Biden,Adults,42.993773,50.725729,2021/11/24 11:41
Joe Biden,All polls,42.865003,51.806104,2021/11/24 11:41
Joe Biden,Voters,42.451178,52.345499,2021/11/23 20:21
Joe Biden,Adults,43.116502,51.494934,2021/11/23 20:21
Joe Biden,All polls,42.903037,52.269821,2021/11/23 20:21
Joe Biden,Voters,42.432054,52.343803,2021/11/22 14:23
Joe Biden,Adults,42.953373,51.413071,2021/11/22 14:23
Joe Biden,All polls,42.762737,52.240825,2021/11/22 14:23
Joe Biden,Voters,42.530427,52.354727,2021/11/21 13:25
Joe Biden,Adults,42.959872,51.582813,2021/11/21 13:25
Joe Biden,All polls,42.759668,52.278773,2021/11/21 13:25
Joe Biden,Voters,42.530427,52.354727,2021/11/21 13:25
Joe Biden,Adults,42.595914,50.739851,2021/11/21 13:25
Joe Biden,All polls,42.526121,51.775293,2021/11/21 13:25
Joe Biden,Voters,42.530427,52.354727,2021/11/19 14:55
Joe Biden,Adults,42.595914,50.739851,2021/11/19 14:55
Joe Biden,All polls,42.526121,51.775293,2021/11/19 14:55
Joe Biden,Voters,42.247239,52.355255,2021/11/18 21:20
Joe Biden,Adults,42.574866,50.732029,2021/11/18 21:20
Joe Biden,All polls,42.483309,51.686698,2021/11/18 21:20
Joe Biden,Voters,42.602434,52.278417,2021/11/17 9:39
Joe Biden,Adults,43.501597,50.42273,2021/11/17 9:39
Joe Biden,All polls,42.956841,51.598342,2021/11/17 9:39
Joe Biden,Voters,42.413646,52.300936,2021/11/16 9:42
Joe Biden,Adults,43.383405,50.776687,2021/11/16 9:42
Joe Biden,All polls,42.836017,51.664529,2021/11/16 9:42
Joe Biden,Voters,42.513632,52.248122,2021/11/15 20:17
Joe Biden,Adults,43.351164,50.720887,2021/11/15 20:17
Joe Biden,All polls,42.912122,51.609069,2021/11/15 20:17
Joe Biden,Voters,42.219337,52.298463,2021/11/14 13:13
Joe Biden,Adults,43.219414,50.461675,2021/11/14 13:13
Joe Biden,All polls,42.679897,51.603303,2021/11/14 13:13
Joe Biden,Voters,42.848511,51.543765,2021/11/14 13:13
Joe Biden,Adults,43.616808,49.97182,2021/11/14 13:13
Joe Biden,All polls,42.810891,51.43519,2021/11/14 13:13
Joe Biden,Voters,42.848511,51.543765,2021/11/12 16:09
Joe Biden,Adults,43.616808,49.97182,2021/11/12 16:09
Joe Biden,All polls,42.810891,51.43519,2021/11/12 16:09
Joe Biden,Voters,42.484586,51.749412,2021/11/11 12:28
Joe Biden,Adults,43.616808,49.97182,2021/11/11 12:28
Joe Biden,All polls,42.538759,51.587632,2021/11/11 12:28
Joe Biden,Voters,42.661651,51.435432,2021/11/10 20:20
Joe Biden,Adults,43.693352,49.835779,2021/11/10 20:20
Joe Biden,All polls,42.651123,51.337574,2021/11/10 20:20
Joe Biden,Voters,42.557112,52.10968,2021/11/9 9:39
Joe Biden,Adults,43.769982,50.207787,2021/11/9 9:39
Joe Biden,All polls,42.842128,51.577108,2021/11/9 9:39
Joe Biden,Voters,42.698194,51.955796,2021/11/8 12:50
Joe Biden,Adults,43.651774,49.694273,2021/11/8 12:50
Joe Biden,All polls,42.751221,51.25495,2021/11/8 12:50
Joe Biden,Voters,42.638223,51.68103,2021/11/7 13:54
Joe Biden,Adults,43.226649,49.510919,2021/11/7 13:54
Joe Biden,All polls,42.554764,51.101013,2021/11/7 13:54
Joe Biden,Voters,43.212385,50.742388,2021/11/7 13:54
Joe Biden,Adults,43.226649,49.510919,2021/11/7 13:54
Joe Biden,All polls,42.934132,50.399428,2021/11/7 13:54
Joe Biden,Voters,43.212385,50.742388,2021/11/5 13:00
Joe Biden,Adults,43.226649,49.510919,2021/11/5 13:00
Joe Biden,All polls,42.934132,50.399428,2021/11/5 13:00
Joe Biden,Voters,43.60747,50.668804,2021/11/4 20:33
Joe Biden,Adults,43.226649,49.510919,2021/11/4 20:33
Joe Biden,All polls,43.039544,50.377122,2021/11/4 20:33
Joe Biden,Voters,43.764938,50.934443,2021/11/3 11:58
Joe Biden,Adults,42.918492,49.785446,2021/11/3 11:58
Joe Biden,All polls,42.907958,50.720721,2021/11/3 11:58
Joe Biden,Voters,43.33084,51.13251,2021/11/2 11:58
Joe Biden,Adults,43.08031,49.7364,2021/11/2 11:58
Joe Biden,All polls,42.8065,50.80684,2021/11/2 11:58
Joe Biden,Voters,43.624,50.92549,2021/11/1 13:58
Joe Biden,Adults,42.95705,49.6978,2021/11/1 13:58
Joe Biden,All polls,42.87445,50.72952,2021/11/1 13:58
Joe Biden,Voters,43.53539,50.98313,2021/10/31 12:39
Joe Biden,Adults,43.38726,50.36876,2021/10/31 12:39
Joe Biden,All polls,43.01981,51.20585,2021/10/31 12:39
Joe Biden,Voters,43.36541,50.89757,2021/10/30 10:46
Joe Biden,Adults,43.36324,49.92866,2021/10/30 10:46
Joe Biden,All polls,43.03038,50.98335,2021/10/30 10:46
Joe Biden,Voters,43.43818,50.64347,2021/10/29 13:50
Joe Biden,Adults,43.36324,49.92866,2021/10/29 13:50
Joe Biden,All polls,43.06408,50.83033,2021/10/29 13:50
Joe Biden,Voters,44.32972,50.96887,2021/10/28 21:13
Joe Biden,Adults,43.36324,49.92866,2021/10/28 21:13
Joe Biden,All polls,43.66801,51.114,2021/10/28 21:13
Joe Biden,Voters,44.34596,50.7774,2021/10/27 18:12
Joe Biden,Adults,43.0937,49.50715,2021/10/27 18:12
Joe Biden,All polls,43.59288,50.81155,2021/10/27 18:12
Joseph R. Biden Jr.,Voters,43.925155,51.06332,2021/10/26 9:40
Joseph R. Biden Jr.,Adults,42.927352,49.516316,2021/10/26 9:40
Joseph R. Biden Jr.,All polls,43.43942,50.879222,2021/10/26 9:40
Joseph R. Biden Jr.,Voters,44.075221,51.015965,2021/10/25 15:38
Joseph R. Biden Jr.,Adults,42.955612,48.921911,2021/10/25 15:38
Joseph R. Biden Jr.,All polls,43.587417,50.567858,2021/10/25 15:38
Joseph R. Biden Jr.,Voters,43.942991,51.150665,2021/10/25 9:47
Joseph R. Biden Jr.,Adults,42.723847,48.945049,2021/10/25 9:47
Joseph R. Biden Jr.,All polls,43.367714,50.663637,2021/10/25 9:47
Joseph R. Biden Jr.,Voters,43.942991,51.150665,2021/10/25 9:47
Joseph R. Biden Jr.,Adults,42.723847,48.945049,2021/10/25 9:47
Joseph R. Biden Jr.,All polls,43.367714,50.663637,2021/10/25 9:47
Joseph R. Biden Jr.,Voters,43.942991,51.150665,2021/10/22 20:48
Joseph R. Biden Jr.,Adults,42.723847,48.945049,2021/10/22 20:48
Joseph R. Biden Jr.,All polls,43.367714,50.663637,2021/10/22 20:48
Joseph R. Biden Jr.,Voters,44.498974,50.170611,2021/10/21 17:15
Joseph R. Biden Jr.,Adults,42.711753,48.989493,2021/10/21 17:15
Joseph R. Biden Jr.,All polls,43.6782,50.031802,2021/10/21 17:15
Joseph R. Biden Jr.,Voters,44.261986,50.93821,2021/10/20 20:39
Joseph R. Biden Jr.,Adults,42.817878,48.925494,2021/10/20 20:39
Joseph R. Biden Jr.,All polls,43.755654,50.49311,2021/10/20 20:39
Joseph R. Biden Jr.,Voters,44.194057,49.961118,2021/10/19 16:01
Joseph R. Biden Jr.,Adults,43.845824,49.291506,2021/10/19 16:01
Joseph R. Biden Jr.,All polls,44.135183,49.876005,2021/10/19 16:01
Joseph R. Biden Jr.,Voters,44.556852,49.759663,2021/10/18 9:38
Joseph R. Biden Jr.,Adults,45.012218,48.825704,2021/10/18 9:38
Joseph R. Biden Jr.,All polls,44.791539,49.528775,2021/10/18 9:38
Joseph R. Biden Jr.,Voters,44.608594,49.763512,2021/10/18 9:16
Joseph R. Biden Jr.,Adults,45.011961,48.827389,2021/10/18 9:16
Joseph R. Biden Jr.,All polls,44.8352,49.52763,2021/10/18 9:16
Joseph R. Biden Jr.,Voters,44.608594,49.763512,2021/10/18 9:16
Joseph R. Biden Jr.,Adults,45.011961,48.827389,2021/10/18 9:16
Joseph R. Biden Jr.,All polls,44.8352,49.52763,2021/10/18 9:16
Joseph R. Biden Jr.,Voters,44.608594,49.763512,2021/10/15 13:12
Joseph R. Biden Jr.,Adults,45.011961,48.827389,2021/10/15 13:12
Joseph R. Biden Jr.,All polls,44.8352,49.52763,2021/10/15 13:12
Joseph R. Biden Jr.,Voters,44.405003,49.905112,2021/10/14 21:09
Joseph R. Biden Jr.,Adults,44.973587,48.822184,2021/10/14 21:09
Joseph R. Biden Jr.,All polls,44.681045,49.612237,2021/10/14 21:09
Joseph R. Biden Jr.,Voters,44.357695,49.904664,2021/10/13 12:47
Joseph R. Biden Jr.,Adults,44.93376,48.766537,2021/10/13 12:47
Joseph R. Biden Jr.,All polls,44.62828,49.58661,2021/10/13 12:47
Joseph R. Biden Jr.,Voters,43.995208,49.560016,2021/10/12 9:33
Joseph R. Biden Jr.,Adults,45.013077,48.178649,2021/10/12 9:33
Joseph R. Biden Jr.,All polls,44.527251,49.177334,2021/10/12 9:33
Joseph R. Biden Jr.,Voters,44.015256,49.580564,2021/10/11 14:30
Joseph R. Biden Jr.,Adults,45.013077,48.178649,2021/10/11 14:30
Joseph R. Biden Jr.,All polls,44.585767,49.198061,2021/10/11 14:30
Joseph R. Biden Jr.,Voters,44.160974,49.328393,2021/10/10 12:59
Joseph R. Biden Jr.,Adults,44.939463,48.173267,2021/10/10 12:59
Joseph R. Biden Jr.,All polls,44.671535,49.039924,2021/10/10 12:59
Joseph R. Biden Jr.,Voters,44.160974,49.328393,2021/10/10 12:59
Joseph R. Biden Jr.,Adults,43.733019,48.002349,2021/10/10 12:59
Joseph R. Biden Jr.,All polls,43.953319,48.902334,2021/10/10 12:59
Joseph R. Biden Jr.,Voters,44.160974,49.328393,2021/10/8 14:03
Joseph R. Biden Jr.,Adults,43.733019,48.002349,2021/10/8 14:03
Joseph R. Biden Jr.,All polls,43.953319,48.902334,2021/10/8 14:03
Joseph R. Biden Jr.,Voters,44.858165,48.281028,2021/10/7 21:01
Joseph R. Biden Jr.,Adults,43.733019,48.002349,2021/10/7 21:01
Joseph R. Biden Jr.,All polls,44.350724,48.232252,2021/10/7 21:01
Joseph R. Biden Jr.,Voters,44.934047,49.332431,2021/10/6 20:00
Joseph R. Biden Jr.,Adults,43.378398,48.181657,2021/10/6 20:00
Joseph R. Biden Jr.,All polls,44.143048,48.811787,2021/10/6 20:00
Joseph R. Biden Jr.,Voters,45.804673,48.38875,2021/10/5 20:25
Joseph R. Biden Jr.,Adults,44.590246,46.885929,2021/10/5 20:25
Joseph R. Biden Jr.,All polls,44.772521,47.96538,2021/10/5 20:25
Joseph R. Biden Jr.,Voters,45.796956,48.445406,2021/10/4 13:15
Joseph R. Biden Jr.,Adults,44.654368,46.639512,2021/10/4 13:15
Joseph R. Biden Jr.,All polls,44.817262,47.846172,2021/10/4 13:15
Joseph R. Biden Jr.,Voters,45.867995,48.696734,2021/10/3 20:34
Joseph R. Biden Jr.,Adults,44.872265,48.060846,2021/10/3 20:34
Joseph R. Biden Jr.,All polls,44.994972,48.881069,2021/10/3 20:34
Joseph R. Biden Jr.,Voters,45.867995,48.696734,2021/10/3 20:34
Joseph R. Biden Jr.,Adults,44.80372,47.752363,2021/10/3 20:34
Joseph R. Biden Jr.,All polls,44.972914,48.700901,2021/10/3 20:34
Joseph R. Biden Jr.,Voters,45.867995,48.696734,2021/10/1 10:23
Joseph R. Biden Jr.,Adults,44.80372,47.752363,2021/10/1 10:23
Joseph R. Biden Jr.,All polls,44.972914,48.700901,2021/10/1 10:23
Joseph R. Biden Jr.,Voters,45.895294,48.682022,2021/9/30 23:12
Joseph R. Biden Jr.,Adults,44.544281,47.710384,2021/9/30 23:12
Joseph R. Biden Jr.,All polls,44.877784,48.686749,2021/9/30 23:12
Joseph R. Biden Jr.,Voters,45.886283,49.224289,2021/9/29 9:51
Joseph R. Biden Jr.,Adults,44.424598,48.197918,2021/9/29 9:51
Joseph R. Biden Jr.,All polls,44.927912,48.967056,2021/9/29 9:51
Joseph R. Biden Jr.,Voters,46.50698,48.856114,2021/9/28 9:39
Joseph R. Biden Jr.,Adults,44.921096,48.082448,2021/9/28 9:39
Joseph R. Biden Jr.,All polls,45.300747,48.891268,2021/9/28 9:39
Joseph R. Biden Jr.,Voters,46.519547,48.757209,2021/9/27 21:03
Joseph R. Biden Jr.,Adults,44.919215,48.084911,2021/9/27 21:03
Joseph R. Biden Jr.,All polls,45.278279,48.821859,2021/9/27 21:03
Joseph R. Biden Jr.,Voters,47.340349,48.878028,2021/9/27 9:35
Joseph R. Biden Jr.,Adults,44.870707,48.122234,2021/9/27 9:35
Joseph R. Biden Jr.,All polls,45.634022,49.03955,2021/9/27 9:35
Joseph R. Biden Jr.,Voters,47.340349,48.878028,2021/9/27 9:35
Joseph R. Biden Jr.,Adults,44.870707,48.122234,2021/9/27 9:35
Joseph R. Biden Jr.,All polls,45.634022,49.03955,2021/9/27 9:35
Joseph R. Biden Jr.,Voters,47.337971,48.879397,2021/9/24 14:49
Joseph R. Biden Jr.,Adults,44.870707,48.122234,2021/9/24 14:49
Joseph R. Biden Jr.,All polls,45.633941,49.03937,2021/9/24 14:49
Joseph R. Biden Jr.,Voters,46.997247,48.934518,2021/9/23 14:35
Joseph R. Biden Jr.,Adults,45.220102,47.475192,2021/9/23 14:35
Joseph R. Biden Jr.,All polls,45.786628,48.709127,2021/9/23 14:35
Joseph R. Biden Jr.,Voters,46.980279,48.988443,2021/9/22 17:27
Joseph R. Biden Jr.,Adults,45.936061,47.753533,2021/9/22 17:27
Joseph R. Biden Jr.,All polls,46.327145,48.953062,2021/9/22 17:27
Joseph R. Biden Jr.,Voters,46.936269,49.232039,2021/9/21 16:18
Joseph R. Biden Jr.,Adults,46.175496,47.566502,2021/9/21 16:18
Joseph R. Biden Jr.,All polls,46.508264,48.922556,2021/9/21 16:18
Joseph R. Biden Jr.,Voters,46.274407,49.526577,2021/9/20 13:32
Joseph R. Biden Jr.,Adults,45.627401,47.772752,2021/9/20 13:32
Joseph R. Biden Jr.,All polls,46.004901,49.171275,2021/9/20 13:32
Joseph R. Biden Jr.,Voters,46.595166,48.954725,2021/9/19 13:37
Joseph R. Biden Jr.,Adults,45.521082,47.812862,2021/9/19 13:37
Joseph R. Biden Jr.,All polls,46.080748,48.786769,2021/9/19 13:37
Joseph R. Biden Jr.,Voters,46.025287,49.071647,2021/9/19 13:37
Joseph R. Biden Jr.,Adults,45.521082,47.812862,2021/9/19 13:37
Joseph R. Biden Jr.,All polls,45.678538,48.812118,2021/9/19 13:37
Joseph R. Biden Jr.,Voters,46.016487,49.073599,2021/9/17 13:01
Joseph R. Biden Jr.,Adults,45.521082,47.812862,2021/9/17 13:01
Joseph R. Biden Jr.,All polls,45.678538,48.812118,2021/9/17 13:01
Joseph R. Biden Jr.,Voters,46.108592,49.052442,2021/9/16 19:01
Joseph R. Biden Jr.,Adults,45.452362,47.751831,2021/9/16 19:01
Joseph R. Biden Jr.,All polls,45.688091,48.77947,2021/9/16 19:01
Joseph R. Biden Jr.,Voters,46.106447,49.888929,2021/9/15 14:20
Joseph R. Biden Jr.,Adults,45.493377,47.613614,2021/9/15 14:20
Joseph R. Biden Jr.,All polls,45.997007,49.304687,2021/9/15 14:20
Joseph R. Biden Jr.,Voters,45.64581,49.99956,2021/9/14 14:59
Joseph R. Biden Jr.,Adults,45.557735,47.686603,2021/9/14 14:59
Joseph R. Biden Jr.,All polls,45.891477,49.2009,2021/9/14 14:59
Joseph R. Biden Jr.,Voters,45.63748,49.917495,2021/9/13 19:23
Joseph R. Biden Jr.,Adults,45.883096,47.23798,2021/9/13 19:23
Joseph R. Biden Jr.,All polls,46.124809,49.026556,2021/9/13 19:23
Joseph R. Biden Jr.,Voters,45.517299,50.037034,2021/9/13 8:56
Joseph R. Biden Jr.,Adults,45.581974,46.947145,2021/9/13 8:56
Joseph R. Biden Jr.,All polls,45.836712,48.626306,2021/9/13 8:56
Joseph R. Biden Jr.,Voters,45.517299,50.037034,2021/9/13 8:56
Joseph R. Biden Jr.,Adults,45.581974,46.947145,2021/9/13 8:56
Joseph R. Biden Jr.,All polls,45.836712,48.626306,2021/9/13 8:56
Joseph R. Biden Jr.,Voters,45.518097,50.033592,2021/9/10 18:35
Joseph R. Biden Jr.,Adults,45.579404,46.946917,2021/9/10 18:35
Joseph R. Biden Jr.,All polls,45.83798,48.621672,2021/9/10 18:35
Joseph R. Biden Jr.,Voters,45.613606,49.420359,2021/9/9 21:02
Joseph R. Biden Jr.,Adults,44.381327,46.608291,2021/9/9 21:02
Joseph R. Biden Jr.,All polls,45.215821,47.901315,2021/9/9 21:02
Joseph R. Biden Jr.,Voters,45.313775,49.431623,2021/9/8 9:25
Joseph R. Biden Jr.,Adults,44.268008,48.077247,2021/9/8 9:25
Joseph R. Biden Jr.,All polls,44.966509,49.06457,2021/9/8 9:25
Joseph R. Biden Jr.,Voters,45.393391,49.168551,2021/9/7 18:34
Joseph R. Biden Jr.,Adults,44.973436,47.697535,2021/9/7 18:34
Joseph R. Biden Jr.,All polls,45.337711,48.982899,2021/9/7 18:34
Joseph R. Biden Jr.,Voters,46.247317,48.226526,2021/9/6 9:56
Joseph R. Biden Jr.,Adults,45.625495,48.07213,2021/9/6 9:56
Joseph R. Biden Jr.,All polls,46.090265,48.282367,2021/9/6 9:56
Joseph R. Biden Jr.,Voters,46.02389,48.378915,2021/9/6 9:56
Joseph R. Biden Jr.,Adults,45.625495,48.07213,2021/9/6 9:56
Joseph R. Biden Jr.,All polls,45.923564,48.436024,2021/9/6 9:56
Joseph R. Biden Jr.,Voters,46.02389,48.378915,2021/9/6 9:56
Joseph R. Biden Jr.,Adults,45.625495,48.07213,2021/9/6 9:56
Joseph R. Biden Jr.,All polls,45.923564,48.436024,2021/9/6 9:56
Joseph R. Biden Jr.,Voters,46.02389,48.378915,2021/9/3 10:34
Joseph R. Biden Jr.,Adults,45.617768,48.078107,2021/9/3 10:34
Joseph R. Biden Jr.,All polls,45.924771,48.43587,2021/9/3 10:34
Joseph R. Biden Jr.,Voters,45.871456,48.483023,2021/9/2 20:05
Joseph R. Biden Jr.,Adults,46.622713,47.022521,2021/9/2 20:05
Joseph R. Biden Jr.,All polls,46.20802,47.994992,2021/9/2 20:05
Joseph R. Biden Jr.,Voters,46.408959,48.073584,2021/9/1 21:04
Joseph R. Biden Jr.,Adults,48.171658,45.531026,2021/9/1 21:04
Joseph R. Biden Jr.,All polls,46.652693,47.610505,2021/9/1 21:04
Joseph R. Biden Jr.,Voters,46.33472,48.154739,2021/8/31 21:06
Joseph R. Biden Jr.,Adults,48.522109,45.941915,2021/8/31 21:06
Joseph R. Biden Jr.,All polls,46.975274,47.648146,2021/8/31 21:06
Joseph R. Biden Jr.,Voters,46.681208,48.059229,2021/8/30 17:17
Joseph R. Biden Jr.,Adults,48.570928,45.495537,2021/8/30 17:17
Joseph R. Biden Jr.,All polls,47.216883,47.450365,2021/8/30 17:17
Joseph R. Biden Jr.,Voters,47.009413,47.500992,2021/8/30 8:13
Joseph R. Biden Jr.,Adults,48.47553,45.633266,2021/8/30 8:13
Joseph R. Biden Jr.,All polls,47.240472,46.945667,2021/8/30 8:13
Joseph R. Biden Jr.,Voters,47.009413,47.500992,2021/8/30 8:13
Joseph R. Biden Jr.,Adults,48.47553,45.633266,2021/8/30 8:13
Joseph R. Biden Jr.,All polls,47.240472,46.945667,2021/8/30 8:13
Joseph R. Biden Jr.,Voters,47.009413,47.500992,2021/8/27 9:39
Joseph R. Biden Jr.,Adults,48.47553,45.633266,2021/8/27 9:39
Joseph R. Biden Jr.,All polls,47.240472,46.945667,2021/8/27 9:39
Joseph R. Biden Jr.,Voters,46.949896,47.625339,2021/8/26 20:26
Joseph R. Biden Jr.,Adults,48.47553,45.633266,2021/8/26 20:26
Joseph R. Biden Jr.,All polls,47.183967,47.042779,2021/8/26 20:26
Joseph R. Biden Jr.,Voters,47.407372,47.429404,2021/8/25 10:29
Joseph R. Biden Jr.,Adults,48.778812,45.558889,2021/8/25 10:29
Joseph R. Biden Jr.,All polls,47.592926,46.935481,2021/8/25 10:29
Joseph R. Biden Jr.,Voters,47.094676,47.51569,2021/8/24 19:09
Joseph R. Biden Jr.,Adults,49.020172,45.924307,2021/8/24 19:09
Joseph R. Biden Jr.,All polls,47.639288,47.004348,2021/8/24 19:09
Joseph R. Biden Jr.,Voters,48.339459,46.102845,2021/8/23 15:00
Joseph R. Biden Jr.,Adults,48.920992,46.012348,2021/8/23 15:00
Joseph R. Biden Jr.,All polls,48.490917,45.947502,2021/8/23 15:00
Joseph R. Biden Jr.,Voters,49.467607,46.098606,2021/8/22 9:28
Joseph R. Biden Jr.,Adults,49.191498,45.772533,2021/8/22 9:28
Joseph R. Biden Jr.,All polls,49.376494,46.239613,2021/8/22 9:28
Joseph R. Biden Jr.,Voters,49.380109,45.743988,2021/8/21 14:36
Joseph R. Biden Jr.,Adults,48.598953,44.629292,2021/8/21 14:36
Joseph R. Biden Jr.,All polls,49.017734,45.458707,2021/8/21 14:36
Joseph R. Biden Jr.,Voters,49.380109,45.743988,2021/8/20 17:28
Joseph R. Biden Jr.,Adults,48.435165,44.333082,2021/8/20 17:28
Joseph R. Biden Jr.,All polls,48.943483,45.242046,2021/8/20 17:28
Joseph R. Biden Jr.,Voters,49.245894,45.41457,2021/8/19 16:39
Joseph R. Biden Jr.,Adults,48.84903,43.590377,2021/8/19 16:39
Joseph R. Biden Jr.,All polls,49.105388,44.540729,2021/8/19 16:39
Joseph R. Biden Jr.,Voters,49.394694,45.153931,2021/8/18 18:34
Joseph R. Biden Jr.,Adults,49.161565,43.566021,2021/8/18 18:34
Joseph R. Biden Jr.,All polls,49.329073,44.468648,2021/8/18 18:34
Joseph R. Biden Jr.,Voters,49.539737,44.799788,2021/8/17 20:18
Joseph R. Biden Jr.,Adults,49.936123,43.020171,2021/8/17 20:18
Joseph R. Biden Jr.,All polls,49.75954,44.025428,2021/8/17 20:18
Joseph R. Biden Jr.,Voters,49.647723,44.661155,2021/8/16 20:32
Joseph R. Biden Jr.,Adults,50.012792,42.809271,2021/8/16 20:32
Joseph R. Biden Jr.,All polls,49.928948,43.990931,2021/8/16 20:32
Joseph R. Biden Jr.,Voters,49.949543,44.570188,2021/8/16 9:37
Joseph R. Biden Jr.,Adults,49.77982,42.341002,2021/8/16 9:37
Joseph R. Biden Jr.,All polls,49.966687,43.754522,2021/8/16 9:37
Joseph R. Biden Jr.,Voters,49.949543,44.570188,2021/8/16 9:37
Joseph R. Biden Jr.,Adults,49.77982,42.341002,2021/8/16 9:37
Joseph R. Biden Jr.,All polls,49.966687,43.754522,2021/8/16 9:37
Joseph R. Biden Jr.,Voters,49.949543,44.570188,2021/8/13 19:08
Joseph R. Biden Jr.,Adults,49.77982,42.341002,2021/8/13 19:08
Joseph R. Biden Jr.,All polls,49.966687,43.754522,2021/8/13 19:08
Joseph R. Biden Jr.,Voters,50.444984,44.121794,2021/8/12 19:50
Joseph R. Biden Jr.,Adults,49.638722,42.42845,2021/8/12 19:50
Joseph R. Biden Jr.,All polls,50.192013,43.486221,2021/8/12 19:50
Joseph R. Biden Jr.,Voters,50.522995,43.950881,2021/8/11 18:36
Joseph R. Biden Jr.,Adults,49.70184,42.116658,2021/8/11 18:36
Joseph R. Biden Jr.,All polls,50.321962,43.299098,2021/8/11 18:36
Joseph R. Biden Jr.,Voters,50.770592,43.618325,2021/8/10 20:19
Joseph R. Biden Jr.,Adults,50.108872,42.070845,2021/8/10 20:19
Joseph R. Biden Jr.,All polls,50.427115,43.13754,2021/8/10 20:19
Joseph R. Biden Jr.,Voters,50.733475,43.898147,2021/8/9 16:13
Joseph R. Biden Jr.,Adults,50.108872,42.070845,2021/8/9 16:13
Joseph R. Biden Jr.,All polls,50.393092,43.343625,2021/8/9 16:13
Joseph R. Biden Jr.,Voters,50.582563,43.853808,2021/8/9 9:34
Joseph R. Biden Jr.,Adults,50.108872,42.070845,2021/8/9 9:34
Joseph R. Biden Jr.,All polls,50.249033,43.298557,2021/8/9 9:34
Joseph R. Biden Jr.,Voters,50.582563,43.853808,2021/8/9 9:34
Joseph R. Biden Jr.,Adults,50.108872,42.070845,2021/8/9 9:34
Joseph R. Biden Jr.,All polls,50.249033,43.298557,2021/8/9 9:34
Joseph R. Biden Jr.,Voters,50.582563,43.853808,2021/8/6 21:05
Joseph R. Biden Jr.,Adults,50.108872,42.070845,2021/8/6 21:05
Joseph R. Biden Jr.,All polls,50.249033,43.298557,2021/8/6 21:05
Joseph R. Biden Jr.,Voters,50.548906,43.942102,2021/8/5 21:00
Joseph R. Biden Jr.,Adults,50.108872,42.070845,2021/8/5 21:00
Joseph R. Biden Jr.,All polls,50.214188,43.347257,2021/8/5 21:00
Joseph R. Biden Jr.,Voters,50.570787,43.691587,2021/8/4 14:15
Joseph R. Biden Jr.,Adults,50.564669,41.780234,2021/8/4 14:15
Joseph R. Biden Jr.,All polls,50.578938,43.04428,2021/8/4 14:15
Joseph R. Biden Jr.,Voters,51.15668,43.343993,2021/8/3 12:30
Joseph R. Biden Jr.,Adults,50.978204,41.481685,2021/8/3 12:30
Joseph R. Biden Jr.,All polls,50.893504,42.888056,2021/8/3 12:30
Joseph R. Biden Jr.,Voters,51.250998,43.13634,2021/8/2 14:47
Joseph R. Biden Jr.,Adults,51.114372,40.797719,2021/8/2 14:47
Joseph R. Biden Jr.,All polls,51.061154,42.389231,2021/8/2 14:47
Joseph R. Biden Jr.,Voters,51.046072,44.540435,2021/8/2 9:30
Joseph R. Biden Jr.,Adults,50.91296,42.402889,2021/8/2 9:30
Joseph R. Biden Jr.,All polls,51.479707,43.408838,2021/8/2 9:30
Joseph R. Biden Jr.,Voters,51.046072,44.540435,2021/8/2 9:30
Joseph R. Biden Jr.,Adults,50.91296,42.402889,2021/8/2 9:30
Joseph R. Biden Jr.,All polls,51.479707,43.408838,2021/8/2 9:30
Joseph R. Biden Jr.,Voters,51.046072,44.540435,2021/7/30 9:30
Joseph R. Biden Jr.,Adults,50.91296,42.402889,2021/7/30 9:30
Joseph R. Biden Jr.,All polls,51.479707,43.408838,2021/7/30 9:30
Joseph R. Biden Jr.,Voters,51.080401,44.513927,2021/7/29 21:40
Joseph R. Biden Jr.,Adults,50.906454,42.402767,2021/7/29 21:40
